Date/Time,Lat,Lon,dayname,hour,time,cat_timeday,timeday
2014-04-06 12:56:00,40.7926,-73.9727,Sunday,12,12:56:00,Afternoon,Sunday Afternoon
2014-05-12 17:42:00,40.761,-73.9752,Monday,17,17:42:00,Evening,Monday Evening
2014-07-19 15:52:00,40.7136,-73.961,Saturday,15,15:52:00,Afternoon,Saturday Afternoon
2014-08-09 16:12:00,40.708,-73.9543,Saturday,16,16:12:00,Afternoon,Saturday Afternoon
2014-04-19 19:49:00,40.7197,-73.987,Saturday,19,19:49:00,Evening,Saturday Evening
2014-07-29 15:51:00,40.7285,-73.9945,Tuesday,15,15:51:00,Afternoon,Tuesday Afternoon
2014-04-15 17:32:00,40.8227,-73.9553,Tuesday,17,17:32:00,Evening,Tuesday Evening
2014-09-27 05:39:00,40.7677,-73.9915,Saturday,5,05:39:00,Morning,Saturday Morning
2014-07-10 17:50:00,40.7564,-73.9711,Thursday,17,17:50:00,Evening,Thursday Evening
2014-06-04 07:19:00,40.6448,-73.7826,Wednesday,7,07:19:00,Morning,Wednesday Morning
2014-04-08 21:15:00,40.7552,-73.9838,Tuesday,21,21:15:00,Night,Tuesday Night
2014-09-13 22:05:00,41.0689,-74.1348,Saturday,22,22:05:00,Night,Saturday Night
2014-09-28 17:26:00,40.7506,-73.9394,Sunday,17,17:26:00,Evening,Sunday Evening
2014-04-24 01:32:00,40.7199,-73.9625,Thursday,1,01:32:00,Night,Thursday Night
2014-06-21 22:40:00,40.7534,-73.9964,Saturday,22,22:40:00,Night,Saturday Night
2014-04-12 22:41:00,40.7252,-73.9923,Saturday,22,22:41:00,Night,Saturday Night
2014-04-03 20:40:00,40.7141,-73.9561,Thursday,20,20:40:00,Evening,Thursday Evening
2014-09-12 23:45:00,40.6754,-74.0115,Friday,23,23:45:00,Night,Friday Night
2014-06-01 11:05:00,40.7544,-73.9634,Sunday,11,11:05:00,Morning,Sunday Morning
2014-09-17 19:38:00,40.7252,-74.0076,Wednesday,19,19:38:00,Evening,Wednesday Evening
2014-07-24 20:23:00,40.6776,-73.9834,Thursday,20,20:23:00,Evening,Thursday Evening
2014-04-11 20:00:00,40.7699,-73.8645,Friday,20,20:00:00,Evening,Friday Evening
2014-08-26 08:42:00,40.746,-73.9763,Tuesday,8,08:42:00,Morning,Tuesday Morning
2014-06-25 18:15:00,40.7267,-74.0344,Wednesday,18,18:15:00,Evening,Wednesday Evening
2014-04-02 18:34:00,40.7173,-74.0093,Wednesday,18,18:34:00,Evening,Wednesday Evening
2014-09-27 10:15:00,40.7203,-73.9969,Saturday,10,10:15:00,Morning,Saturday Morning
2014-04-13 20:22:00,40.7739,-73.8724,Sunday,20,20:22:00,Evening,Sunday Evening
2014-05-17 03:57:00,40.7505,-73.9854,Saturday,3,03:57:00,Night,Saturday Night
2014-09-28 22:31:00,40.7549,-73.9731,Sunday,22,22:31:00,Night,Sunday Night
2014-05-18 13:41:00,40.689,-73.9778,Sunday,13,13:41:00,Afternoon,Sunday Afternoon
2014-08-07 21:27:00,40.7304,-74.0018,Thursday,21,21:27:00,Night,Thursday Night
2014-09-06 13:02:00,40.772,-73.9827,Saturday,13,13:02:00,Afternoon,Saturday Afternoon
2014-06-05 23:41:00,40.7362,-74.0067,Thursday,23,23:41:00,Night,Thursday Night
2014-05-04 20:51:00,40.774,-73.8725,Sunday,20,20:51:00,Evening,Sunday Evening
2014-05-17 22:47:00,40.6391,-73.9339,Saturday,22,22:47:00,Night,Saturday Night
2014-08-31 00:02:00,40.682,-73.9537,Sunday,0,00:02:00,Night,Sunday Night
2014-06-06 08:47:00,40.7899,-73.9668,Friday,8,08:47:00,Morning,Friday Morning
2014-07-24 12:05:00,40.6448,-73.7821,Thursday,12,12:05:00,Afternoon,Thursday Afternoon
2014-06-08 09:51:00,40.71,-73.8287,Sunday,9,09:51:00,Morning,Sunday Morning
2014-09-13 12:36:00,40.7491,-74.0032,Saturday,12,12:36:00,Afternoon,Saturday Afternoon
2014-07-30 16:40:00,40.7539,-73.9997,Wednesday,16,16:40:00,Afternoon,Wednesday Afternoon
2014-08-16 16:40:00,40.8115,-73.9601,Saturday,16,16:40:00,Afternoon,Saturday Afternoon
2014-08-08 07:01:00,40.7712,-73.9658,Friday,7,07:01:00,Morning,Friday Morning
2014-06-24 15:36:00,40.7147,-73.9971,Tuesday,15,15:36:00,Afternoon,Tuesday Afternoon
2014-06-28 20:22:00,40.7024,-74.0089,Saturday,20,20:22:00,Evening,Saturday Evening
2014-06-22 15:51:00,40.749,-73.9918,Sunday,15,15:51:00,Afternoon,Sunday Afternoon
2014-06-27 14:53:00,40.7555,-73.9755,Friday,14,14:53:00,Afternoon,Friday Afternoon
2014-09-16 09:27:00,40.7564,-73.9747,Tuesday,9,09:27:00,Morning,Tuesday Morning
2014-08-04 18:10:00,40.7514,-73.994,Monday,18,18:10:00,Evening,Monday Evening
2014-06-20 21:10:00,40.6921,-73.9991,Friday,21,21:10:00,Night,Friday Night
2014-05-21 20:52:00,40.7165,-74.0144,Wednesday,20,20:52:00,Evening,Wednesday Evening
2014-05-12 10:21:00,40.7646,-73.9736,Monday,10,10:21:00,Morning,Monday Morning
2014-09-12 23:26:00,40.744,-73.9857,Friday,23,23:26:00,Night,Friday Night
2014-08-16 18:39:00,40.6616,-73.9813,Saturday,18,18:39:00,Evening,Saturday Evening
2014-09-24 13:10:00,40.7819,-73.957,Wednesday,13,13:10:00,Afternoon,Wednesday Afternoon
2014-07-14 18:54:00,40.6486,-73.783,Monday,18,18:54:00,Evening,Monday Evening
2014-05-31 23:34:00,40.7506,-74.0021,Saturday,23,23:34:00,Night,Saturday Night
2014-06-05 18:28:00,40.7247,-73.9918,Thursday,18,18:28:00,Evening,Thursday Evening
2014-07-14 01:43:00,40.7938,-73.9703,Monday,1,01:43:00,Night,Monday Night
2014-07-12 10:23:00,40.6835,-73.949,Saturday,10,10:23:00,Morning,Saturday Morning
2014-05-11 14:46:00,40.7443,-73.9855,Sunday,14,14:46:00,Afternoon,Sunday Afternoon
2014-08-23 03:32:00,40.7143,-73.9872,Saturday,3,03:32:00,Night,Saturday Night
2014-04-19 21:48:00,40.7625,-73.9827,Saturday,21,21:48:00,Night,Saturday Night
2014-07-30 17:54:00,40.9994,-73.7653,Wednesday,17,17:54:00,Evening,Wednesday Evening
2014-06-25 20:39:00,40.7557,-73.9849,Wednesday,20,20:39:00,Evening,Wednesday Evening
2014-08-21 16:54:00,40.772,-73.9827,Thursday,16,16:54:00,Afternoon,Thursday Afternoon
2014-07-18 19:20:00,40.7499,-73.9833,Friday,19,19:20:00,Evening,Friday Evening
2014-05-08 10:07:00,40.7207,-73.9852,Thursday,10,10:07:00,Morning,Thursday Morning
2014-09-25 16:40:00,40.7255,-74.0046,Thursday,16,16:40:00,Afternoon,Thursday Afternoon
2014-08-07 03:38:00,40.7323,-74.0016,Thursday,3,03:38:00,Night,Thursday Night
2014-06-17 14:16:00,40.7885,-73.9553,Tuesday,14,14:16:00,Afternoon,Tuesday Afternoon
2014-05-05 18:33:00,40.7234,-73.9912,Monday,18,18:33:00,Evening,Monday Evening
2014-06-28 07:20:00,40.7563,-73.9615,Saturday,7,07:20:00,Morning,Saturday Morning
2014-07-21 15:19:00,40.7449,-74.0061,Monday,15,15:19:00,Afternoon,Monday Afternoon
2014-06-06 15:44:00,40.779,-73.9504,Friday,15,15:44:00,Afternoon,Friday Afternoon
2014-09-25 19:22:00,40.6868,-73.9516,Thursday,19,19:22:00,Evening,Thursday Evening
2014-08-11 15:44:00,40.6794,-73.9385,Monday,15,15:44:00,Afternoon,Monday Afternoon
2014-09-29 19:02:00,40.6347,-73.9073,Monday,19,19:02:00,Evening,Monday Evening
2014-08-09 23:14:00,40.7371,-73.9904,Saturday,23,23:14:00,Night,Saturday Night
2014-08-24 12:08:00,40.685,-73.962,Sunday,12,12:08:00,Afternoon,Sunday Afternoon
2014-06-11 19:46:00,40.7204,-74.0049,Wednesday,19,19:46:00,Evening,Wednesday Evening
2014-07-30 18:57:00,40.7299,-73.9954,Wednesday,18,18:57:00,Evening,Wednesday Evening
2014-05-07 13:25:00,40.7188,-74.0029,Wednesday,13,13:25:00,Afternoon,Wednesday Afternoon
2014-06-19 06:58:00,40.7629,-73.9836,Thursday,6,06:58:00,Morning,Thursday Morning
2014-09-18 23:06:00,40.772,-73.9827,Thursday,23,23:06:00,Night,Thursday Night
2014-09-26 16:29:00,40.7214,-74.0002,Friday,16,16:29:00,Afternoon,Friday Afternoon
2014-05-18 19:07:00,40.747,-73.9935,Sunday,19,19:07:00,Evening,Sunday Evening
2014-09-24 11:37:00,40.844,-73.9426,Wednesday,11,11:37:00,Morning,Wednesday Morning
2014-08-21 22:06:00,40.7344,-73.9976,Thursday,22,22:06:00,Night,Thursday Night
2014-04-24 21:51:00,40.7271,-73.9998,Thursday,21,21:51:00,Night,Thursday Night
2014-06-08 20:57:00,40.7468,-73.993,Sunday,20,20:57:00,Evening,Sunday Evening
2014-09-29 18:44:00,40.7556,-73.9828,Monday,18,18:44:00,Evening,Monday Evening
2014-09-18 05:37:00,40.6845,-73.9503,Thursday,5,05:37:00,Morning,Thursday Morning
2014-08-09 16:00:00,40.7495,-74.0249,Saturday,16,16:00:00,Afternoon,Saturday Afternoon
2014-07-14 21:29:00,40.7277,-73.9913,Monday,21,21:29:00,Night,Monday Night
2014-06-05 19:25:00,40.7779,-73.9822,Thursday,19,19:25:00,Evening,Thursday Evening
2014-08-07 10:49:00,40.7214,-74.0013,Thursday,10,10:49:00,Morning,Thursday Morning
2014-04-11 03:59:00,40.7324,-73.9967,Friday,3,03:59:00,Night,Friday Night
2014-04-29 16:42:00,40.7524,-73.99,Tuesday,16,16:42:00,Afternoon,Tuesday Afternoon
2014-08-28 17:54:00,40.756,-73.9713,Thursday,17,17:54:00,Evening,Thursday Evening
2014-06-14 22:33:00,40.6774,-73.9832,Saturday,22,22:33:00,Night,Saturday Night
2014-07-29 19:30:00,40.7378,-73.9804,Tuesday,19,19:30:00,Evening,Tuesday Evening
2014-09-13 07:03:00,40.7318,-73.8567,Saturday,7,07:03:00,Morning,Saturday Morning
2014-06-10 06:39:00,40.7556,-73.9919,Tuesday,6,06:39:00,Morning,Tuesday Morning
2014-09-05 17:40:00,40.5757,-73.9798,Friday,17,17:40:00,Evening,Friday Evening
2014-08-25 08:20:00,40.7899,-73.9742,Monday,8,08:20:00,Morning,Monday Morning
2014-09-17 06:58:00,40.7205,-74.0021,Wednesday,6,06:58:00,Morning,Wednesday Morning
2014-08-30 17:52:00,40.7282,-74.003,Saturday,17,17:52:00,Evening,Saturday Evening
2014-08-18 20:42:00,40.7063,-74.0166,Monday,20,20:42:00,Evening,Monday Evening
2014-07-09 16:14:00,40.7108,-73.9637,Wednesday,16,16:14:00,Afternoon,Wednesday Afternoon
2014-09-16 23:35:00,40.6607,-73.9998,Tuesday,23,23:35:00,Night,Tuesday Night
2014-06-15 06:32:00,40.7017,-73.9896,Sunday,6,06:32:00,Morning,Sunday Morning
2014-09-03 16:08:00,40.7839,-73.9838,Wednesday,16,16:08:00,Afternoon,Wednesday Afternoon
2014-07-16 00:08:00,40.7578,-73.9728,Wednesday,0,00:08:00,Night,Wednesday Night
2014-09-14 09:17:00,40.7712,-73.9522,Sunday,9,09:17:00,Morning,Sunday Morning
2014-09-18 09:23:00,40.7787,-73.9564,Thursday,9,09:23:00,Morning,Thursday Morning
2014-08-30 21:22:00,40.7113,-73.9479,Saturday,21,21:22:00,Night,Saturday Night
2014-04-06 05:48:00,40.7745,-73.9268,Sunday,5,05:48:00,Morning,Sunday Morning
2014-09-30 16:39:00,40.7613,-73.967,Tuesday,16,16:39:00,Afternoon,Tuesday Afternoon
2014-09-03 07:39:00,40.6899,-73.9813,Wednesday,7,07:39:00,Morning,Wednesday Morning
2014-05-22 17:53:00,40.7582,-73.9726,Thursday,17,17:53:00,Evening,Thursday Evening
2014-07-03 06:53:00,40.7926,-73.9752,Thursday,6,06:53:00,Morning,Thursday Morning
2014-05-05 09:14:00,40.7562,-73.9904,Monday,9,09:14:00,Morning,Monday Morning
2014-09-02 19:46:00,40.7368,-73.9905,Tuesday,19,19:46:00,Evening,Tuesday Evening
2014-08-11 00:07:00,40.6955,-74.1785,Monday,0,00:07:00,Night,Monday Night
2014-05-27 13:44:00,40.736,-73.9996,Tuesday,13,13:44:00,Afternoon,Tuesday Afternoon
2014-08-07 01:20:00,40.744,-73.9896,Thursday,1,01:20:00,Night,Thursday Night
2014-09-13 15:47:00,40.7578,-74.0006,Saturday,15,15:47:00,Afternoon,Saturday Afternoon
2014-08-10 12:58:00,40.7469,-73.9906,Sunday,12,12:58:00,Afternoon,Sunday Afternoon
2014-06-04 07:31:00,40.7732,-73.9819,Wednesday,7,07:31:00,Morning,Wednesday Morning
2014-08-10 09:13:00,40.6446,-73.7826,Sunday,9,09:13:00,Morning,Sunday Morning
2014-08-21 18:06:00,40.7075,-74.0075,Thursday,18,18:06:00,Evening,Thursday Evening
2014-09-14 19:11:00,40.6878,-74.0014,Sunday,19,19:11:00,Evening,Sunday Evening
2014-06-29 00:11:00,40.7327,-73.9939,Sunday,0,00:11:00,Night,Sunday Night
2014-05-25 22:54:00,40.7269,-73.9859,Sunday,22,22:54:00,Night,Sunday Night
2014-07-21 22:42:00,40.7639,-73.9776,Monday,22,22:42:00,Night,Monday Night
2014-06-02 16:27:00,40.7232,-73.8182,Monday,16,16:27:00,Afternoon,Monday Afternoon
2014-09-25 22:59:00,40.6926,-73.7698,Thursday,22,22:59:00,Night,Thursday Night
2014-04-23 15:38:00,40.7484,-73.9846,Wednesday,15,15:38:00,Afternoon,Wednesday Afternoon
2014-06-06 22:53:00,40.7465,-73.9775,Friday,22,22:53:00,Night,Friday Night
2014-06-19 08:16:00,40.7804,-73.9556,Thursday,8,08:16:00,Morning,Thursday Morning
2014-06-03 14:01:00,40.7615,-73.9645,Tuesday,14,14:01:00,Afternoon,Tuesday Afternoon
2014-08-08 21:41:00,40.7255,-73.993,Friday,21,21:41:00,Night,Friday Night
2014-08-21 16:30:00,40.7526,-73.8228,Thursday,16,16:30:00,Afternoon,Thursday Afternoon
2014-09-10 18:29:00,40.7231,-73.9976,Wednesday,18,18:29:00,Evening,Wednesday Evening
2014-04-28 20:24:00,40.7579,-73.9834,Monday,20,20:24:00,Evening,Monday Evening
2014-06-10 11:01:00,40.7003,-73.9523,Tuesday,11,11:01:00,Morning,Tuesday Morning
2014-08-03 00:18:00,40.7317,-73.9854,Sunday,0,00:18:00,Night,Sunday Night
2014-08-24 18:30:00,40.7735,-73.96,Sunday,18,18:30:00,Evening,Sunday Evening
2014-08-02 04:44:00,40.7606,-73.9989,Saturday,4,04:44:00,Night,Saturday Night
2014-05-04 00:26:00,40.7698,-73.9922,Sunday,0,00:26:00,Night,Sunday Night
2014-05-12 04:15:00,40.7309,-73.9954,Monday,4,04:15:00,Night,Monday Night
2014-06-27 16:20:00,40.7615,-73.9831,Friday,16,16:20:00,Afternoon,Friday Afternoon
2014-09-23 15:47:00,40.7105,-74.0098,Tuesday,15,15:47:00,Afternoon,Tuesday Afternoon
2014-07-15 19:35:00,40.7104,-74.0096,Tuesday,19,19:35:00,Evening,Tuesday Evening
2014-06-21 23:42:00,40.7289,-73.9953,Saturday,23,23:42:00,Night,Saturday Night
2014-09-14 18:37:00,40.645,-73.7819,Sunday,18,18:37:00,Evening,Sunday Evening
2014-05-28 18:27:00,40.7554,-73.9756,Wednesday,18,18:27:00,Evening,Wednesday Evening
2014-05-22 09:59:00,40.743,-73.9911,Thursday,9,09:59:00,Morning,Thursday Morning
2014-07-18 17:01:00,40.7678,-73.9207,Friday,17,17:01:00,Evening,Friday Evening
2014-05-13 08:15:00,40.7724,-73.9816,Tuesday,8,08:15:00,Morning,Tuesday Morning
2014-09-12 06:43:00,40.7678,-73.958,Friday,6,06:43:00,Morning,Friday Morning
2014-06-07 22:15:00,40.7778,-73.9756,Saturday,22,22:15:00,Night,Saturday Night
2014-06-09 19:28:00,40.7628,-73.9741,Monday,19,19:28:00,Evening,Monday Evening
2014-06-05 07:30:00,40.7582,-73.9867,Thursday,7,07:30:00,Morning,Thursday Morning
2014-05-31 06:03:00,40.7611,-73.9662,Saturday,6,06:03:00,Morning,Saturday Morning
2014-09-14 21:57:00,40.6449,-73.7821,Sunday,21,21:57:00,Night,Sunday Night
2014-06-28 21:45:00,40.6859,-73.9603,Saturday,21,21:45:00,Night,Saturday Night
2014-08-09 15:05:00,40.7346,-73.9833,Saturday,15,15:05:00,Afternoon,Saturday Afternoon
2014-04-15 17:04:00,40.7512,-74.0066,Tuesday,17,17:04:00,Evening,Tuesday Evening
2014-05-03 20:07:00,40.6876,-73.9454,Saturday,20,20:07:00,Evening,Saturday Evening
2014-06-20 12:19:00,40.7479,-73.9926,Friday,12,12:19:00,Afternoon,Friday Afternoon
2014-09-27 09:26:00,40.7578,-73.9892,Saturday,9,09:26:00,Morning,Saturday Morning
2014-09-30 20:08:00,40.7572,-73.9821,Tuesday,20,20:08:00,Evening,Tuesday Evening
2014-08-30 15:21:00,40.7214,-73.9468,Saturday,15,15:21:00,Afternoon,Saturday Afternoon
2014-06-25 05:23:00,40.7661,-73.9913,Wednesday,5,05:23:00,Morning,Wednesday Morning
2014-06-08 14:46:00,40.6711,-73.9763,Sunday,14,14:46:00,Afternoon,Sunday Afternoon
2014-04-30 09:22:00,40.7693,-73.952,Wednesday,9,09:22:00,Morning,Wednesday Morning
2014-04-11 16:54:00,40.7268,-73.9964,Friday,16,16:54:00,Afternoon,Friday Afternoon
2014-06-09 04:46:00,40.6672,-73.9804,Monday,4,04:46:00,Night,Monday Night
2014-08-05 19:31:00,40.7487,-73.9425,Tuesday,19,19:31:00,Evening,Tuesday Evening
2014-07-21 18:14:00,40.7549,-73.9756,Monday,18,18:14:00,Evening,Monday Evening
2014-05-10 14:40:00,40.7094,-73.933,Saturday,14,14:40:00,Afternoon,Saturday Afternoon
2014-07-08 16:26:00,40.7682,-73.7487,Tuesday,16,16:26:00,Afternoon,Tuesday Afternoon
2014-06-17 20:27:00,40.7097,-73.9961,Tuesday,20,20:27:00,Evening,Tuesday Evening
2014-07-30 16:32:00,40.7576,-73.9717,Wednesday,16,16:32:00,Afternoon,Wednesday Afternoon
2014-09-24 19:09:00,40.7172,-73.9629,Wednesday,19,19:09:00,Evening,Wednesday Evening
2014-07-13 18:34:00,40.7611,-73.9654,Sunday,18,18:34:00,Evening,Sunday Evening
2014-09-08 13:52:00,40.7366,-73.9931,Monday,13,13:52:00,Afternoon,Monday Afternoon
2014-04-01 17:57:00,41.0156,-73.7277,Tuesday,17,17:57:00,Evening,Tuesday Evening
2014-06-14 00:11:00,40.7484,-73.9904,Saturday,0,00:11:00,Night,Saturday Night
2014-08-10 19:02:00,40.76,-73.973,Sunday,19,19:02:00,Evening,Sunday Evening
2014-09-26 18:56:00,40.738,-74.0057,Friday,18,18:56:00,Evening,Friday Evening
2014-08-18 15:17:00,40.7419,-74.0078,Monday,15,15:17:00,Afternoon,Monday Afternoon
2014-06-05 20:16:00,40.7597,-73.9726,Thursday,20,20:16:00,Evening,Thursday Evening
2014-06-17 21:58:00,40.739,-73.9931,Tuesday,21,21:58:00,Night,Tuesday Night
2014-09-14 15:09:00,40.7699,-73.8642,Sunday,15,15:09:00,Afternoon,Sunday Afternoon
2014-07-23 16:51:00,40.7089,-74.0074,Wednesday,16,16:51:00,Afternoon,Wednesday Afternoon
2014-07-18 07:02:00,40.7568,-73.9739,Friday,7,07:02:00,Morning,Friday Morning
2014-05-01 22:02:00,40.7616,-73.9867,Thursday,22,22:02:00,Night,Thursday Night
2014-05-16 14:15:00,40.7767,-73.9529,Friday,14,14:15:00,Afternoon,Friday Afternoon
2014-06-26 20:36:00,40.7265,-74.0002,Thursday,20,20:36:00,Evening,Thursday Evening
2014-06-18 08:59:00,40.7719,-73.9791,Wednesday,8,08:59:00,Morning,Wednesday Morning
2014-09-25 16:57:00,40.724,-73.9602,Thursday,16,16:57:00,Afternoon,Thursday Afternoon
2014-08-05 20:58:00,40.6775,-73.9792,Tuesday,20,20:58:00,Evening,Tuesday Evening
2014-09-03 04:27:00,40.668,-73.9162,Wednesday,4,04:27:00,Night,Wednesday Night
2014-09-16 18:46:00,40.7552,-73.9773,Tuesday,18,18:46:00,Evening,Tuesday Evening
2014-09-30 08:51:00,40.6614,-73.942,Tuesday,8,08:51:00,Morning,Tuesday Morning
2014-05-21 20:16:00,40.7641,-73.9855,Wednesday,20,20:16:00,Evening,Wednesday Evening
2014-05-08 21:33:00,40.7577,-73.9897,Thursday,21,21:33:00,Night,Thursday Night
2014-04-11 09:07:00,40.7747,-73.9609,Friday,9,09:07:00,Morning,Friday Morning
2014-05-01 19:45:00,40.7637,-73.975,Thursday,19,19:45:00,Evening,Thursday Evening
2014-09-26 19:39:00,40.7511,-73.9852,Friday,19,19:39:00,Evening,Friday Evening
2014-08-03 23:48:00,40.773,-73.9801,Sunday,23,23:48:00,Night,Sunday Night
2014-08-26 03:22:00,40.76,-73.9729,Tuesday,3,03:22:00,Night,Tuesday Night
2014-04-13 20:51:00,40.6747,-73.9638,Sunday,20,20:51:00,Evening,Sunday Evening
2014-05-01 18:13:00,40.7413,-73.9984,Thursday,18,18:13:00,Evening,Thursday Evening
2014-09-14 18:29:00,40.828,-73.9482,Sunday,18,18:29:00,Evening,Sunday Evening
2014-08-06 03:37:00,40.681,-73.9369,Wednesday,3,03:37:00,Night,Wednesday Night
2014-09-20 19:51:00,40.7669,-73.9844,Saturday,19,19:51:00,Evening,Saturday Evening
2014-08-28 20:59:00,40.7053,-74.0081,Thursday,20,20:59:00,Evening,Thursday Evening
2014-09-25 19:57:00,40.7122,-73.7859,Thursday,19,19:57:00,Evening,Thursday Evening
2014-05-06 16:58:00,40.7685,-73.9675,Tuesday,16,16:58:00,Afternoon,Tuesday Afternoon
2014-06-07 20:36:00,40.7706,-73.9642,Saturday,20,20:36:00,Evening,Saturday Evening
2014-05-11 19:08:00,40.6972,-73.9949,Sunday,19,19:08:00,Evening,Sunday Evening
2014-06-24 23:00:00,40.7561,-73.9869,Tuesday,23,23:00:00,Night,Tuesday Night
2014-09-11 19:07:00,40.739,-73.9987,Thursday,19,19:07:00,Evening,Thursday Evening
2014-09-27 23:50:00,40.7223,-74.0474,Saturday,23,23:50:00,Night,Saturday Night
2014-06-05 19:27:00,40.7583,-73.9922,Thursday,19,19:27:00,Evening,Thursday Evening
2014-08-31 16:26:00,40.6912,-73.9844,Sunday,16,16:26:00,Afternoon,Sunday Afternoon
2014-09-29 05:51:00,40.7822,-73.98,Monday,5,05:51:00,Morning,Monday Morning
2014-06-10 09:01:00,40.7636,-73.9751,Tuesday,9,09:01:00,Morning,Tuesday Morning
2014-08-22 20:47:00,40.7704,-73.9895,Friday,20,20:47:00,Evening,Friday Evening
2014-04-18 17:31:00,40.7027,-73.9907,Friday,17,17:31:00,Evening,Friday Evening
2014-09-21 16:57:00,40.7882,-73.9742,Sunday,16,16:57:00,Afternoon,Sunday Afternoon
2014-09-24 17:05:00,40.7217,-74.0026,Wednesday,17,17:05:00,Evening,Wednesday Evening
2014-09-22 09:26:00,40.7804,-73.9859,Monday,9,09:26:00,Morning,Monday Morning
2014-05-27 21:54:00,40.7241,-74.0099,Tuesday,21,21:54:00,Night,Tuesday Night
2014-09-29 06:26:00,40.7816,-73.9562,Monday,6,06:26:00,Morning,Monday Morning
2014-07-17 14:36:00,40.7734,-73.9471,Thursday,14,14:36:00,Afternoon,Thursday Afternoon
2014-07-11 09:17:00,40.7524,-73.9878,Friday,9,09:17:00,Morning,Friday Morning
2014-09-27 18:05:00,40.7524,-73.993,Saturday,18,18:05:00,Evening,Saturday Evening
2014-09-08 05:40:00,40.7757,-73.9788,Monday,5,05:40:00,Morning,Monday Morning
2014-05-15 09:34:00,40.7451,-74.0039,Thursday,9,09:34:00,Morning,Thursday Morning
2014-06-16 08:32:00,40.6953,-74.1778,Monday,8,08:32:00,Morning,Monday Morning
2014-09-24 17:03:00,40.6947,-74.1775,Wednesday,17,17:03:00,Evening,Wednesday Evening
2014-09-19 19:44:00,40.7208,-74.0051,Friday,19,19:44:00,Evening,Friday Evening
2014-07-12 13:52:00,40.7442,-73.989,Saturday,13,13:52:00,Afternoon,Saturday Afternoon
2014-08-02 22:10:00,40.7123,-74.0092,Saturday,22,22:10:00,Night,Saturday Night
2014-04-16 07:35:00,40.7366,-73.9787,Wednesday,7,07:35:00,Morning,Wednesday Morning
2014-09-21 11:07:00,40.7788,-73.9834,Sunday,11,11:07:00,Morning,Sunday Morning
2014-09-30 17:08:00,40.7647,-73.9704,Tuesday,17,17:08:00,Evening,Tuesday Evening
2014-07-24 15:48:00,40.7637,-73.9726,Thursday,15,15:48:00,Afternoon,Thursday Afternoon
2014-07-10 07:57:00,40.7312,-73.9826,Thursday,7,07:57:00,Morning,Thursday Morning
2014-07-01 08:26:00,40.7279,-73.9922,Tuesday,8,08:26:00,Morning,Tuesday Morning
2014-05-04 22:14:00,40.7256,-73.9538,Sunday,22,22:14:00,Night,Sunday Night
2014-08-15 08:02:00,40.7772,-73.9778,Friday,8,08:02:00,Morning,Friday Morning
2014-08-03 01:16:00,40.7398,-74.0025,Sunday,1,01:16:00,Night,Sunday Night
2014-07-18 16:09:00,40.7778,-73.9507,Friday,16,16:09:00,Afternoon,Friday Afternoon
2014-09-27 11:59:00,40.7566,-73.9689,Saturday,11,11:59:00,Morning,Saturday Morning
2014-09-08 10:58:00,40.6465,-73.7898,Monday,10,10:58:00,Morning,Monday Morning
2014-05-12 18:53:00,40.7347,-74.0003,Monday,18,18:53:00,Evening,Monday Evening
2014-04-28 15:17:00,40.7814,-73.9564,Monday,15,15:17:00,Afternoon,Monday Afternoon
2014-04-28 07:38:00,40.7606,-73.9991,Monday,7,07:38:00,Morning,Monday Morning
2014-09-02 09:55:00,40.7766,-73.9447,Tuesday,9,09:55:00,Morning,Tuesday Morning
2014-09-08 11:19:00,40.7399,-73.9859,Monday,11,11:19:00,Morning,Monday Morning
2014-06-11 14:45:00,40.7545,-73.9796,Wednesday,14,14:45:00,Afternoon,Wednesday Afternoon
2014-06-29 00:21:00,40.7484,-73.9709,Sunday,0,00:21:00,Night,Sunday Night
2014-08-02 16:01:00,40.7303,-73.9775,Saturday,16,16:01:00,Afternoon,Saturday Afternoon
2014-07-21 09:51:00,40.7781,-73.9588,Monday,9,09:51:00,Morning,Monday Morning
2014-08-18 13:58:00,40.7269,-74.0073,Monday,13,13:58:00,Afternoon,Monday Afternoon
2014-09-10 15:24:00,40.7702,-73.9913,Wednesday,15,15:24:00,Afternoon,Wednesday Afternoon
2014-08-17 07:42:00,40.7837,-73.9478,Sunday,7,07:42:00,Morning,Sunday Morning
